centro_codigo|centro_nombre|centro_tipo_codigo|centro_tipo_desc_abreviada|centro_tipo_descripcion|centro_titular|centro_titularidad|contacto_email1|contacto_fax|contacto_telefono1|contacto_telefono2|contacto_telefono3|contacto_telefono4|contacto_web|dat_codigo|dat_nombre|direccion_codigo_postal|direccion_coor_x|direccion_coor_y|direccion_numero|direccion_via_nombre|direccion_via_tipo|distrito_codigo|distrito_nombre|municipio_codigo|municipio_nombre|centro_titularidad_pro|promedio_x|promedio_y|distancia
28044082|MARIONETAS|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.marionetas.torrejondeardoz@educa.madrid.org|916753606|916753606|916780231|""|""|http://www.educa.madrid.org/eei.marionetas.torrejondeardoz|3|Madrid-Este|28850|458718|4478905|6|Salvador Allende|CALLE|""|""|148|Torrejón de Ardoz|PÚBLICO|440157.3842874543|4474481.943970768|19080.353253190195
28044094|LORETO|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.loreto.torrejondeardoz@educa.madrid.org|916560454|916560454|""|""|""|http://www.educa.madrid.org/eei.loreto.torrejondeardoz|3|Madrid-Este|28850|459683|4479206|22|Virgen de Loreto|AVDA|""|""|148|Torrejón de Ardoz|PÚBLICO|440157.3842874543|4474481.943970768|20088.961504302224
28044100|AILANTOS|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.ailantos.valdemoro@educa.madrid.org|918955900|918955900|690844271|""|""|http://www.educa.madrid.org/eei.ailantos.valdemoro|2|Madrid-Sur|28341|442063|4449002|s/n|Duque de Ahumada|PLAZA|""|""|161|Valdemoro|PÚBLICO|440157.3842874543|4474481.943970768|25551.10400740771
28044124|PUERTA DE MADRID|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.puertademadrid.alcala@educa.madrid.org|918814128|918814128|""|""|""|http://www.educa.madrid.org/eei.puertademadrid.alcala|3|Madrid-Este|28802|468194|4481063|6|Juan de Vergara|CALLE|""|""|005|Alcalá de Henares|PÚBLICO|440157.3842874543|4474481.943970768|28798.647868829845
28044136|CARRUSEL|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.carrusel.alcala@educa.madrid.org|918818387|918818387|""|""|""|http://www.educa.madrid.org/eei.carrusel.alcala|3|Madrid-Este|28803|468499|4480589|17|Violeta|CALLE|""|""|005|Alcalá de Henares|PÚBLICO|440157.3842874543|4474481.943970768|28992.125043566546
28044151|LOS PINGÜINOS|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.lospinguinos.alcorcon@educa.madrid.org|916114216|916114216|""|""|""|http://www.educa.madrid.org/eei.lospinguinos.alcorcon|2|Madrid-Sur|28923|430201|4466516|s/n|de la Sierra de Albarracín|CALLE|""|""|007|Alcorcón|PÚBLICO|440157.3842874543|4474481.943970768|12750.915709268826
28044161|ANDERSEN|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.andersen.alcorcon@educa.madrid.org|""|914880205|""|""|""|http://www.educa.madrid.org/eei.andersen.alcorcon|2|Madrid-Sur|28925|431481|4466854|2|de Viña Grande|AVDA|""|""|007|Alcorcón|PÚBLICO|440157.3842874543|4474481.943970768|11552.712821011197
28044173|JARDINES DE ARANJUEZ|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.jardinesdearanjuez.aranjuez@educa.madrid.org|918917960|918917960|638393131|""|""|http://www.educa.madrid.org/eei.jardinesdearanjuez.aranjuez|2|Madrid-Sur|28300|449418|4431688|3|del Primero de Mayo|CALLE|""|""|013|Aranjuez|PÚBLICO|440157.3842874543|4474481.943970768|43784.47948701298
28044185|MUNICIPAL DE ARGANDA DEL REY|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.municipal.arganda@educa.madrid.org|""|918760044|918711344|""|""|http://www.educa.madrid.org/eei.municipal.arganda|3|Madrid-Este|28500|462979|4460521|2|Piragua|CALLE|""|""|014|Arganda del Rey|PÚBLICO|440157.3842874543|4474481.943970768|26753.207289706963
28044197|LA CAÑADA|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.lacanada.coslada@educa.madrid.org|916733886|916733886|""|""|""|http://www.educa.madrid.org/eei.lacanada.coslada|3|Madrid-Este|28822|453718|4474046|25|de Berlín|AVDA|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|13567.621222933296
28044203|CHARLIE RIVEL|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.charlierivel.coslada@educa.madrid.org|916738938|916738938|""|""|""|http://www.educa.madrid.org/eei.charlierivel.coslada|3|Madrid-Este|28821|452203|4474753|s/n|de Velázquez|CALLE|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|12048.665040796464
28044215|DIAMELA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.diamela.coslada@educa.madrid.org|""|916735343|""|""|""|http://www.educa.madrid.org/eei.diamela.coslada|3|Madrid-Este|28823|453943|4475314|s/n|Colombia|CALLE|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|13810.703016492986
28044227|LA PIÑATA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.lapinata.fuenlabrada@educa.madrid.org|916979647|916979647|916097091|""|""|http://www.educa.madrid.org/eei.lapinata.fuenlabrada|2|Madrid-Sur|28945|433461|4460234|26|Costa Rica|CALLE|""|""|058|Fuenlabrada|PÚBLICO|440157.3842874543|4474481.943970768|15743.108648529453
28044239|LOS ENEBROS|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.losenebros.colmenarviejo@educa.madrid.org|918486386|918454861|""|""|""|http://www.educa.madrid.org/eei.losenebros.colmenarviejo|1|Madrid-Norte|28770|435483|4501164|8|de Mariano Prados|CALLE|""|""|045|Colmenar Viejo|PÚBLICO|440157.3842874543|4474481.943970768|27088.410481493505
28044240|EL OLIVO|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.elolivo.trescantos@educa.madrid.org|918031878|918031878|""|""|""|http://www.educa.madrid.org/eei.elolivo.trescantos|1|Madrid-Norte|28760|439654|4495114|s/n|de la Vega|AVDA|""|""|903|Tres Cantos|PÚBLICO|440157.3842874543|4474481.943970768|20638.19594185096
28044252|CANTINELA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.cantinela.trescantos@educa.madrid.org|""|918033249|""|""|""|http://www.educa.madrid.org/eei.cantinela.trescantos|1|Madrid-Norte|28760|439381|4495799|18|Descubridores|SECT|""|""|903|Tres Cantos|PÚBLICO|440157.3842874543|4474481.943970768|21331.189613222035
28044264|EL ROMERAL|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.elromeral.trescantos@educa.madrid.org|918030248|918030248|646427575|""|""|http://www.educa.madrid.org/eei.elromeral.trescantos/|1|Madrid-Norte|28760|440657|4493873|24|SECTOR ISLAS|CALLE|""|""|903|Tres Cantos|PÚBLICO|440157.3842874543|4474481.943970768|19397.491327206353
28044288|CASA DE LOS NIÑOS|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.casadelosninos.getafe@educa.madrid.org|916951163|912027973|""|""|""|http://www.educa.madrid.org/eei.casadelosninos.getafe|2|Madrid-Sur|28903|438797|4462332|24|de los Ángeles|AVDA|""|""|065|Getafe|PÚBLICO|440157.3842874543|4474481.943970768|12225.865364151075
28044291|MAFALDA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.mafalda.getafe@educa.madrid.org|""|912027974|""|""|""|http://www.educa.madrid.org/eei.mafalda.getafe|2|Madrid-Sur|28905|436500|4460305|11|de las Arcas del Agua|AVDA|""|""|065|Getafe|PÚBLICO|440157.3842874543|4474481.943970768|14641.113351668533
28044306|CARMEN CONDE|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.carmenconde.lasrozas@educa.madrid.org|916317252|916319487|""|""|""|http://www.educa.madrid.org/ies.carmenconde.lasrozas|4|Madrid-Oeste|28232|422869|4487022|45bis|de Atenas|AVDA|""|""|127|Rozas de Madrid, Las|PÚBLICO|440157.3842874543|4474481.943970768|21357.463250278113
28044318|LUIS GARCIA BERLANGA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.garciaberlanga.coslada@educa.madrid.org|916735613|916695610|916696666|""|""|http://www.educa.madrid.org/ies.garciaberlanga.coslada|3|Madrid-Este|28821|452276|4475626|s/n|de la Virgen del Mar|CALLE|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|12172.498140742598
28044321|SENECA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.seneca.parla@educa.madrid.org|916981385|916981385|628864772|""|""|http://www.educa.madrid.org/cp.seneca.parla|2|Madrid-Sur|28981|434241|4453411|16|Pablo Sorozábal|CALLE|""|""|106|Parla|PÚBLICO|440157.3842874543|4474481.943970768|21885.80094161672
28044331|ARCADIA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|ARCADIA, SDAD. COOP. MADRILEÑA|PRIVADO CONCERTADO|cc.arcadia.villanuevadelacanada@educa.madrid.org|918162376|918162322|""|""|""|http://www.colegioarcadia.net|4|Madrid-Oeste|28690|417675|4475091|2|Cetrería|CALLE|""|""|176|Villanueva de la Cañada|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|22603.819020207444
28044343|VALLE DE ORDESA|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.valledeordesa.fuenlabrada@educa.madrid.org|916972494|916972494|""|""|""|http://www.educa.madrid.org/eei.valledeordesa.fuenlabrada|2|Madrid-Sur|28944|433020|4459734|9|Argentina|CALLE|""|""|058|Fuenlabrada|PÚBLICO|440157.3842874543|4474481.943970768|16384.263969788368
28044355|EL SOL|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.elsol.madrid@educa.madrid.org|913532647|913532644|913532654|""|""|http://www.educa.madrid.org/eei.elsol.madrid|5|Madrid-Capital|28016|443164|4479141|8|de Enrique Jardiel Poncela|CALLE|05|Chamartín|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|5544.95636830911
28044380|ARTURO SORIA|131|CPROF MUS|CONSERVATORIO PROFESIONAL DE MÚSICA|COMUNIDAD DE MADRID|PÚBLICO|cpm.ciudadlineal.madrid@educa.madrid.org|914151932|914135090|""|""|""|http://www.educa.madrid.org/cpm.ciudadlineal.madrid|5|Madrid-Capital|28043|444693|4478089|140|de Arturo Soria|CALLE|15|Ciudad Lineal|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|5795.0550549508935
28044392|JOAQUIN TURINA|131|CPROF MUS|CONSERVATORIO PROFESIONAL DE MÚSICA|COMUNIDAD DE MADRID|PÚBLICO|cpm.joaquinturina.madrid@educa.madrid.org|915717745|915717640|""|""|""|http://www.educa.madrid.org/cpm.joaquinturina.madrid|5|Madrid-Capital|28039|440737|4479240|8|de Ceuta|CALLE|06|Tetuán|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|4793.229762022986
28044409|TERESA BERGANZA|131|CPROF MUS|CONSERVATORIO PROFESIONAL DE MÚSICA|COMUNIDAD DE MADRID|PÚBLICO|cpm.teresaberganza.madrid@educa.madrid.org|915262534|915265072|""|""|""|http://www.educa.madrid.org/cpm.teresaberganza.madrid|5|Madrid-Capital|28047|436784|4472811|3|del Palmípedo|CALLE|10|Latina|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|3764.541845203581
28044422|C.R.A. VEGA DE TAJUÑA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cra.vegadetajuna.orusco@educa.madrid.org|918724534|918724616|""|""|""|http://www.educa.madrid.org/cra.vegadetajuna.orusco|3|Madrid-Este|28570|482256|4459245|s/n|José Cañaveras|CALLE|""|""|102|Orusco de Tajuña|PÚBLICO|440157.3842874543|4474481.943970768|44771.172717284455
28044434|EL ESPINILLO|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.elespinillo.madrid@educa.madrid.org|913180790|917237434|913182512|""|""|http://www.educa.madrid.org/cp.elespinillo.madrid|5|Madrid-Capital|28041|441145|4468125|1|de la Unanimidad|CALLE|17|Villaverde|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|6433.204601374651
28044458|MIGUEL HERNANDEZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.miguelhernandez.parla@educa.madrid.org|916983569|916983569|""|""|""|http://www.educa.madrid.org/cp.miguelhernandez.parla|2|Madrid-Sur|28982|435097|4455338|3|de la Cantueña|CMNO|""|""|106|Parla|PÚBLICO|440157.3842874543|4474481.943970768|19801.466609638046
28044495|ESCUELA MUNICIPAL DE EDUCACION DE ADULTOS|032|E.M.EPA|ESCUELA MUNICIPAL DE EDUCACIÓN DE PERSONAS ADULTAS|AYUNTAMIENTO|PÚBLICO|cepa.emunicipaladultos.alcala@educa.madrid.org|""|918824691|""|""|""|http://www.educa.madrid.org/cepa.emunicipaladultos.alcala|3|Madrid-Este|28801|469058|4481041|4|Arcipreste de Hita|CALLE|""|""|005|Alcalá de Henares|PÚBLICO|440157.3842874543|4474481.943970768|29635.566546952512
28044501|VISTA ALEGRE|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.vistaalegre.madrid@educa.madrid.org|""|914618817|629376598|""|""|http://www.educa.madrid.org/cepa.vistaalegre.madrid|5|Madrid-Capital|28025|437471|4470771|179bi|del General Ricardos|CALLE|11|Carabanchel|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|4581.2406282642605
28044513|VALLECAS|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.vallecas.madrid@educa.madrid.org|913854563|913311433|""|""|""|http://www.educa.madrid.org/cepa.vallecas.madrid|5|Madrid-Capital|28031|447984|4470278|s/n|de Antonio María Segovia|PLAZA|18|Villa de Vallecas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|8884.202745391503
28044525|ESCUELA MUNICIPAL DE ADULTOS USERA|032|E.M.EPA|ESCUELA MUNICIPAL DE EDUCACIÓN DE PERSONAS ADULTAS|AYUNTAMIENTO|PÚBLICO|cepa.escadusera.madrid@educa.madrid.org|No tiene|917920111|""|""|""|http://www.educa.madrid.org/cepa.escadusera.madrid|5|Madrid-Capital|28041|441254|4469241|33|de la Estafeta|CALLE|12|Usera|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|5354.4429893061015
28044537|ESCUELA DE ADULTOS DE BARAJAS|032|E.M.EPA|ESCUELA MUNICIPAL DE EDUCACIÓN DE PERSONAS ADULTAS|AYUNTAMIENTO|PÚBLICO|cepa.barajas.madrid@educa.madrid.org|No tiene|913292265|""|""|""|http://www.educa.madrid.org/cepa.barajas.madrid|5|Madrid-Capital|28042|450388|4480278|3|de Plus Ultra|CALLE|21|Barajas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|11758.39118892487
28044549|PARACUELLOS DEL JARAMA|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.paracuellos@educa.madrid.org|916581793|916582253|""|""|""|http://www.educa.madrid.org/cepa.paracuellos|3|Madrid-Este|28860|454873|4483690|27|de Santa Ana|CALLE|""|""|104|Paracuellos de Jarama|PÚBLICO|440157.3842874543|4474481.943970768|17359.079515826914
28044562|TORRES DE LA ALAMEDA|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.torresdelaalameda@educa.madrid.org|918863017|918858178|""|""|""|http://www.educa.madrid.org/cepa.torresdelaalameda|3|Madrid-Este|28813|469387|4472331|6|de la Amapola|CALLE|""|""|154|Torres de la Alameda|PÚBLICO|440157.3842874543|4474481.943970768|29308.65050916675
28044574|VILLAREJO DE SALVANES|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.villarejodesalvanes@educa.madrid.org|918743507|918742470|""|""|""|http://www.educa.madrid.org/cepa.villarejodesalvanes|3|Madrid-Este|28590|476532|4446395|8|CONSTITUCION|CALLE|""|""|180|Villarejo de Salvanés|PÚBLICO|440157.3842874543|4474481.943970768|45956.38247134368
28044628|SAN MARTIN DE VALDEIGLESIAS|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.sanmartindevaldeiglesias@educa.madrid.org|918612792|918612792|""|""|""|http://www.educa.madrid.org/cepa.sanmartindevaldeiglesias|2|Madrid-Sur|28680|381286|4469047|4|de la Fuente|CALLE|""|""|133|San Martín de Valdeiglesias|PÚBLICO|440157.3842874543|4474481.943970768|59121.72615787285
28044631|PEQUEÑO PRINCIPE|073|CPR PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|PEQUEÑO PRINCIPE SOC.COOP.LTDA.|PRIVADO|colegio@colegioprincipe.com|916944374|916947957|692210615|646609838|""|www.colegioprincipe.com|2|Madrid-Sur|28913|433438|4464805|21-23|Aragón|CALLE|""|""|074|Leganés|PRIVADO|439602.9362934363|4476838.754826255|13521.009382459088
28044641|ALDEBARAN|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.aldebaran.trescantos@educa.madrid.org|918043535|918043398|918041258|""|""|http://www.educa.madrid.org/cp.aldebaran.trescantos|1|Madrid-Norte|28760|439753|4494986|1|de la Salvia|CALLE|""|""|903|Tres Cantos|PÚBLICO|440157.3842874543|4474481.943970768|20508.043307488748
28044653|EL ENEBRAL|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.elenebral.colladovillalba@educa.madrid.org|918517229|918507126|""|""|""|http://www.educa.madrid.org/cp.elenebral.colladovillalba|4|Madrid-Oeste|28400|416518|4499659|6|Doctor José María Poveda|CALLE|""|""|047|Collado Villalba|PÚBLICO|440157.3842874543|4474481.943970768|34535.55616736235
28044719|RAYUELA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.rayuela.mostoles@educa.madrid.org|916640905|916641407|""|""|""|http://www.educa.madrid.org/ies.rayuela.mostoles|2|Madrid-Sur|28933|425701|4464878|14|Magallanes|CALLE|""|""|092|Móstoles|PÚBLICO|440157.3842874543|4474481.943970768|17355.77098432111
28044720|EL OLIVO|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.elolivo.parla@educa.madrid.org|916055310|916055311|916053066|""|""|http://www.educa.madrid.org/ies.elolivo.parla|2|Madrid-Sur|28982|435217|4454283|11|Felipe II|CALLE|""|""|106|Parla|PÚBLICO|440157.3842874543|4474481.943970768|20794.343808880854
28044744|DOCTOR MARAÑON|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.maranon.alcala@educa.madrid.org|918826047|918788137|""|""|""|http://www.educa.madrid.org/ies.maranon.alcala|3|Madrid-Este|28806|468081|4482616|1|Alejo Carpentier|CALLE|""|""|005|Alcalá de Henares|PÚBLICO|440157.3842874543|4474481.943970768|29084.208463505034
28044756|DUQUE DE RIVAS|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.duquederivas.rivas@educa.madrid.org|916668388|916665259|916666045|""|""|http://www.educa.madrid.org/ies.duquederivas.rivas|3|Madrid-Este|28523|454683|4468689|64|de la Chopera|PASEO|""|""|123|Rivas-Vaciamadrid|PÚBLICO|440157.3842874543|4474481.943970768|15638.149240783232
28044768|ANSELMO LORENZO|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.anselmolorenzo.sanmartindelavega@educa.madrid.org|918958064|918087800|""|""|""|http://www.educa.madrid.org/ies.anselmolorenzo.sanmartindelavega|3|Madrid-Este|28330|451784|4451765|4|abogados de atocha|AVDA|""|""|132|San Martín de la Vega|PÚBLICO|440157.3842874543|4474481.943970768|25519.360029166426
28044771|C.R.A. EL JARAMA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cra.eljarama@educa.madrid.org|""|918432135|""|""|""|http://www.educa.madrid.org/cra.eljarama|1|Madrid-Norte|28189|458921|4522384|6|Canal de Isabel II|CALLE|""|""|107|Patones|PÚBLICO|440157.3842874543|4474481.943970768|51445.89630316295
28044781|C.R.A. DE LOZOYUELA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cra.lozoyuela@educa.madrid.org|918694167|918694002|""|""|""|http://www.educa.madrid.org/cra.lozoyuela|1|Madrid-Norte|28752|448194|4530505|32|de Madrid|AVDA|""|""|901|Lozoyuela-Navas-Sieteiglesias|PÚBLICO|440157.3842874543|4474481.943970768|56596.55465631834
28044801|C.R.A. AMIGOS DE LA PAZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cra.amigosdelapaz.anchuelo@educa.madrid.org|918840269|918840269|639742022|""|""|http://www.educa.madrid.org/cra.amigosdelapaz.anchuelo|3|Madrid-Este|28818|477063|4479429|3|de las Escuelas|CALLE|""|""|012|Anchuelo|PÚBLICO|440157.3842874543|4474481.943970768|37235.70644527189
28044823|C.R.A. LOS OLIVOS|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cra.losolivos.valdaracete@educa.madrid.org|918739492|918739492|608264926|""|""|http://www.educa.madrid.org/cra.losolivos.valdaracete|3|Madrid-Este|28594|483517|4450950|s/n|M-404 (Aranjuez-Brea)|CTRA|""|""|155|Valdaracete|PÚBLICO|440157.3842874543|4474481.943970768|49333.6463459067
28044847|C.R.A. SIERRA OESTE ZARZALEJO|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cra.zarzalejo@educa.madrid.org|918992361|918992682|""|""|""|http://www.educa.madrid.org/cra.zarzalejo|4|Madrid-Oeste|28293|401418|4488273|75|de la Estación|AVDA|""|""|183|Zarzalejo|PÚBLICO|440157.3842874543|4474481.943970768|41120.9572039913
28044859|LA PALOMA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.municipallapaloma.madrid@educa.madrid.org|913669006|913642491|""|""|""|http://www.educa.madrid.org/eei.municipallapaloma.madrid|5|Madrid-Capital|28005|439621|4473569|4|de Tabernillas|CALLE|01|Centro|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|1058.8554186427461
28044860|LOS PINOS|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.lospinos.madrid@educa.madrid.org|915052557|915052557|""|""|""|http://www.educa.madrid.org/eei.lospinos.madrid|5|Madrid-Capital|28021|441422|4465852|4|de Rocafort|CALLE|17|Villaverde|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|8722.109024714644
28044872|LICEO ROSALES|015|CPR INF-PRI|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|LICEO ROSALES S.L.|PRIVADO CONCERTADO|cc.liceorosales.madrid@educa.madrid.org|917976602|917982959|917974120|""|""|http://www.colegioliceorosales.com|5|Madrid-Capital|28021|441501|4466788|9|de Ignacio Santos Viñuelas|CALLE|17|Villaverde|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|7606.711549985309
28044896|SIERRA NORTE|031|CEPA|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|COMUNIDAD DE MADRID|PÚBLICO|cepa.torrelaguna@educa.madrid.org|918485515|918485515|""|""|""|http://www.educa.madrid.org/cepa.torrelaguna|1|Madrid-Norte|28180|454412|4519830|2|Doctor Manuel Hidalgo Huerta|CALLE|""|""|151|Torrelaguna|PÚBLICO|440157.3842874543|4474481.943970768|47535.67349625688
28044902|FRANCISCO DE QUEVEDO|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.quevedo.madrid@educa.madrid.org|913065606|913065604|913065605|""|""|http://www.educa.madrid.org/ies.quevedo.madrid|5|Madrid-Capital|28037|447191|4474742|s/n|de San Román del Valle|CALLE|20|San Blas-Canillejas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|7038.421636283928
28044914|DELPHOS|008|EIPR|ESCUELA INFANTIL PRIVADA|DELPHOS-COFA S.L.|PRIVADO|escuelainfantildelphos@gmail.com|""|914086309|640783490|""|""|http://www.escuelainfantildelphos.es|5|Madrid-Capital|28027|445076|4476912|34|del Estrecho de Corea|CALLE|15|Ciudad Lineal|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5473.553799094515
28044926|E.O.I. DE MADRID-MORATALAZ|080|EOI|ESCUELA OFICIAL DE IDIOMAS|COMUNIDAD DE MADRID|PÚBLICO|eoi.moratalaz.madrid@educa.madrid.org|913711740|913711749|""|""|""|http://www.educa.madrid.org/eoi.moratalaz.madrid|5|Madrid-Capital|28030|446275|4472184|3|de Valdebernardo|CALLE|14|Moratalaz|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|6534.965072529001
28044938|E.O.I. DE MADRID-EMBAJADORES|080|EOI|ESCUELA OFICIAL DE IDIOMAS|COMUNIDAD DE MADRID|PÚBLICO|eoi.embajadores.madrid@educa.madrid.org|914681122|914681000|""|""|""|http://www.educa.madrid.org/eoi.embajadores.madrid|5|Madrid-Capital|28012|440293|4473137|68|de Embajadores|CALLE|01|Centro|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|1351.7639978908608
